,gene,score
299,316,-0.0006217358750291169
26,27,-0.0006238352507352829
335,355,-0.0006297553773038089
727,768,-0.0006341339467326179
736,777,-0.0006437562988139689
65,67,-0.0006453073583543301
426,450,-0.0006491122767329216
875,918,-0.0006497931681224145
730,771,-0.0006525750068249181
500,525,-0.0006535032007377595
23,24,-0.000654022122034803
593,622,-0.0006554358697030693
440,464,-0.0006554783249157481
903,948,-0.0006585173250641674
148,157,-0.0006585270748473704
203,213,-0.0006604371810681187
420,444,-0.0006614301237277687
600,630,-0.0006614432786591351
474,498,-0.0006647785194218159
683,718,-0.0006672848830930889
463,487,-0.0006678167046629824
591,620,-0.0006741754623362795
17,18,-0.0006843097507953644
92,98,-0.000690014916472137
707,745,-0.0006922418251633644
55,57,-0.0007078578346408904
566,595,-0.0007104317628545687
48,50,-0.0007137641368899494
29,30,-0.000722210417734459
88,94,-0.0007264200830832124
887,931,-0.0007405206051771529
525,552,-0.0007441170091624372
594,624,-0.0007458303007297218
322,339,-0.0007464925292879343
96,102,-0.0007515623292420059
241,255,-0.0007544191612396389
407,431,-0.0007594467315357178
71,76,-0.0007649434846825898
492,517,-0.0007674533408135176
497,522,-0.0007715484680375084
266,281,-0.0008017091895453632
535,563,-0.0008039377862587571
491,516,-0.0008068219030974433
1,1,-0.0008205879712477326
155,164,-0.0008234797860495746
493,518,-0.0008257867302745581
913,958,-0.0008320722263306379
614,646,-0.0008353702505701222
878,921,-0.0008465394494123757
351,372,-0.0008531405910616741
917,962,-0.000856059356010519
722,761,-0.0008603959577158093
334,354,-0.0008698408419149928
204,214,-0.0008707939414307475
690,726,-0.000871249649208039
723,762,-0.0008753398869885132
805,846,-0.0008771346183493733
515,540,-0.0008869922021403909
615,647,-0.0008906029397621751
653,685,-0.0009000841964734718
710,748,-0.0009006238396978006
35,36,-0.0009128350066021085
851,892,-0.0009172222571578459
176,185,-0.0009242685628123581
838,879,-0.0009326109720859677
861,903,-0.000932631955947727
495,520,-0.0009378439863212407
503,528,-0.0009433576196897775
382,406,-0.0009464006870985031
765,806,-0.0009558107703924179
814,855,-0.0009710813756100833
752,793,-0.0009849184862105176
59,61,-0.0009876998083200306
672,706,-0.0009910243097692728
822,863,-0.0010020426707342267
364,386,-0.0010040453635156155
746,787,-0.0010056390892714262
613,645,-0.0010387711299699731
626,658,-0.0010662558488547802
270,285,-0.0010849117243196815
6,6,-0.0010931119322776794
560,589,-0.0011078451352659613
848,889,-0.0011194288381375372
700,737,-0.001128991054429207
789,830,-0.0011384628887753934
783,824,-0.001139185536885634
466,490,-0.0011419698712415993
352,373,-0.0011441724782343954
182,191,-0.0011491291807033122
375,398,-0.0011589585919864476
636,668,-0.0011646124767139554
